graph,matrix type,start nodes proportion,query,method,run number,execution time in sec
pizza,csr,0.8,(subClassOf | onProperty)+ disjointWith*,tensor,18,18.135695333126932
pizza,csr,0.8,(subClassOf | onProperty)+ disjointWith*,bfs,18,10.251968292053789
pizza,csr,0.8,(subClassOf | onProperty)+ disjointWith*,tensor,19,18.065462834201753
pizza,csr,0.8,(subClassOf | onProperty)+ disjointWith*,bfs,19,10.214362458791584
pizza,csr,0.8,(subClassOf | onProperty)+ disjointWith*,tensor,20,18.048681457992643
pizza,csr,0.8,(subClassOf | onProperty)+ disjointWith*,bfs,20,10.23944141715765
pizza,csr,0.8,(subClassOf | onProperty)+ disjointWith*,tensor,21,18.06925499998033
pizza,csr,0.8,(subClassOf | onProperty)+ disjointWith*,bfs,21,10.166287750005722
pizza,csr,0.8,(subClassOf | onProperty)+ disjointWith*,tensor,22,18.065117792226374
pizza,csr,0.8,(subClassOf | onProperty)+ disjointWith*,bfs,22,10.233009791933
pizza,csr,0.8,(subClassOf | onProperty)+ disjointWith*,tensor,23,18.076370707713068
pizza,csr,0.8,(subClassOf | onProperty)+ disjointWith*,bfs,23,10.19522966677323
pizza,csr,0.8,(subClassOf | onProperty)+ disjointWith*,tensor,24,18.103989083785564
pizza,csr,0.8,(subClassOf | onProperty)+ disjointWith*,bfs,24,10.22288512531668
pizza,csr,0.8,(subClassOf | onProperty)+ disjointWith*,tensor,25,18.106232167221606
pizza,csr,0.8,(subClassOf | onProperty)+ disjointWith*,bfs,25,10.15368187520653
pizza,csr,0.8,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,1,22.59505912521854
pizza,csr,0.8,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,1,13.55404904205352
pizza,csr,0.8,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,2,22.63742549996823
pizza,csr,0.8,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,2,13.426071792375296
pizza,csr,0.8,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,3,22.564105708152056
pizza,csr,0.8,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,3,13.524994000326842
pizza,csr,0.8,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,4,22.503569583874196
pizza,csr,0.8,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,4,13.56818679207936
pizza,csr,0.8,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,5,22.760429916903377
pizza,csr,0.8,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,5,13.727101124823093
pizza,csr,0.8,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,6,22.577584125101566
pizza,csr,0.8,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,6,13.427535125054419
pizza,csr,0.8,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,7,22.481228291988373
pizza,csr,0.8,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,7,13.51425087498501
pizza,csr,0.8,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,8,22.47159166727215
pizza,csr,0.8,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,8,13.407071291003376
pizza,csr,0.8,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,9,22.418533958960325
pizza,csr,0.8,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,9,13.503447874914855
pizza,csr,0.8,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,10,22.47725429199636
pizza,csr,0.8,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,10,13.53041624976322
pizza,csr,0.8,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,11,22.939389750361443
pizza,csr,0.8,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,11,13.481832165736705
pizza,csr,0.8,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,12,22.693560083862394
pizza,csr,0.8,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,12,13.500005040783435
pizza,csr,0.8,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,13,22.639968374744058
pizza,csr,0.8,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,13,13.402094083838165
pizza,csr,0.8,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,14,22.538798958063126
pizza,csr,0.8,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,14,13.499100749846548
pizza,csr,0.8,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,15,22.60384470783174
pizza,csr,0.8,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,15,13.510584459174424
pizza,csr,0.8,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,16,23.059769791085273
pizza,csr,0.8,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,16,13.58681520819664
pizza,csr,0.8,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,17,22.63657462503761
pizza,csr,0.8,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,17,13.443537583108991
pizza,csr,0.8,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,18,22.589772125240415
pizza,csr,0.8,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,18,13.51556570827961
pizza,csr,0.8,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,19,22.60430816700682
pizza,csr,0.8,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,19,13.453072417061776
pizza,csr,0.8,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,20,22.60736524965614
pizza,csr,0.8,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,20,13.551685291808099
pizza,csr,0.8,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,21,22.56200470775366
pizza,csr,0.8,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,21,13.444685333408415
pizza,csr,0.8,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,22,22.535443250089884
pizza,csr,0.8,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,22,13.513943625148386
pizza,csr,0.8,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,23,22.596750208176672
pizza,csr,0.8,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,23,13.426915499847382
pizza,csr,0.8,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,24,22.605298582930118
pizza,csr,0.8,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,24,13.538731208071113
pizza,csr,0.8,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,25,22.36871033301577
pizza,csr,0.8,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,25,13.428614750038832
pizza,csr,0.8,disjointWith*,tensor,1,4.292979749850929
pizza,csr,0.8,disjointWith*,bfs,1,4.126411291770637
pizza,csr,0.8,disjointWith*,tensor,2,4.255473250057548
pizza,csr,0.8,disjointWith*,bfs,2,4.1699689999222755
pizza,csr,0.8,disjointWith*,tensor,3,4.265885291155428
pizza,csr,0.8,disjointWith*,bfs,3,4.15502025000751
pizza,csr,0.8,disjointWith*,tensor,4,4.238632165826857
pizza,csr,0.8,disjointWith*,bfs,4,4.142631458118558
pizza,csr,0.8,disjointWith*,tensor,5,4.2386498330160975
pizza,csr,0.8,disjointWith*,bfs,5,4.1505166669376194
pizza,csr,0.8,disjointWith*,tensor,6,4.348068749997765
pizza,csr,0.8,disjointWith*,bfs,6,4.104522000066936
pizza,csr,0.8,disjointWith*,tensor,7,4.311516333371401
pizza,csr,0.8,disjointWith*,bfs,7,4.084816583432257
pizza,csr,0.8,disjointWith*,tensor,8,4.292191458866
pizza,csr,0.8,disjointWith*,bfs,8,4.184067459311336
pizza,csr,0.8,disjointWith*,tensor,9,4.235149540938437
pizza,csr,0.8,disjointWith*,bfs,9,4.164281665813178
pizza,csr,0.8,disjointWith*,tensor,10,4.247499292250723
pizza,csr,0.8,disjointWith*,bfs,10,4.158025625161827
pizza,csr,0.8,disjointWith*,tensor,11,4.244310916867107
pizza,csr,0.8,disjointWith*,bfs,11,4.135478749871254
pizza,csr,0.8,disjointWith*,tensor,12,4.246800040826201
pizza,csr,0.8,disjointWith*,bfs,12,4.46967541705817
pizza,csr,0.8,disjointWith*,tensor,13,5.1678587081842124
pizza,csr,0.8,disjointWith*,bfs,13,4.293099333066493
pizza,csr,0.8,disjointWith*,tensor,14,4.3468091250397265
pizza,csr,0.8,disjointWith*,bfs,14,4.101545458193868
pizza,csr,0.8,disjointWith*,tensor,15,4.4748728750273585
pizza,csr,0.8,disjointWith*,bfs,15,4.161231125239283
pizza,csr,0.8,disjointWith*,tensor,16,4.29616695875302
pizza,csr,0.8,disjointWith*,bfs,16,4.179636457934976
pizza,csr,0.8,disjointWith*,tensor,17,4.3191497079096735
pizza,csr,0.8,disjointWith*,bfs,17,4.145868666935712
pizza,csr,0.8,disjointWith*,tensor,18,4.295803584158421
pizza,csr,0.8,disjointWith*,bfs,18,4.25734958332032
pizza,csr,0.8,disjointWith*,tensor,19,4.249733041971922
pizza,csr,0.8,disjointWith*,bfs,19,4.33912037499249
pizza,csr,0.8,disjointWith*,tensor,20,4.25010679056868
pizza,csr,0.8,disjointWith*,bfs,20,4.148673458024859
pizza,csr,0.8,disjointWith*,tensor,21,4.255268916953355
pizza,csr,0.8,disjointWith*,bfs,21,4.191566625144333
pizza,csr,0.8,disjointWith*,tensor,22,4.512224915903062
pizza,csr,0.8,disjointWith*,bfs,22,4.2579352501779795
pizza,csr,0.8,disjointWith*,tensor,23,4.306676208972931
pizza,csr,0.8,disjointWith*,bfs,23,4.09144779201597
pizza,csr,0.8,disjointWith*,tensor,24,4.336559707764536
pizza,csr,0.8,disjointWith*,bfs,24,4.070791374891996
pizza,csr,0.8,disjointWith*,tensor,25,4.3286978751420975
pizza,csr,0.8,disjointWith*,bfs,25,4.0836980836465955
pizza,csc,0.8,(disjointWith | type)* subClassOf,tensor,1,7.4633028749376535
pizza,csc,0.8,(disjointWith | type)* subClassOf,bfs,1,7.378634915687144
pizza,csc,0.8,(disjointWith | type)* subClassOf,tensor,2,7.426734124775976
pizza,csc,0.8,(disjointWith | type)* subClassOf,bfs,2,7.280218375381082
pizza,csc,0.8,(disjointWith | type)* subClassOf,tensor,3,7.450887708924711
pizza,csc,0.8,(disjointWith | type)* subClassOf,bfs,3,7.358463959302753
pizza,csc,0.8,(disjointWith | type)* subClassOf,tensor,4,7.392962666228414
pizza,csc,0.8,(disjointWith | type)* subClassOf,bfs,4,7.378628333099186
pizza,csc,0.8,(disjointWith | type)* subClassOf,tensor,5,7.478112374898046
pizza,csc,0.8,(disjointWith | type)* subClassOf,bfs,5,7.272803834173828
pizza,csc,0.8,(disjointWith | type)* subClassOf,tensor,6,7.44130645878613
pizza,csc,0.8,(disjointWith | type)* subClassOf,bfs,6,7.378995208069682
pizza,csc,0.8,(disjointWith | type)* subClassOf,tensor,7,7.346296833828092
pizza,csc,0.8,(disjointWith | type)* subClassOf,bfs,7,7.362190292216837
pizza,csc,0.8,(disjointWith | type)* subClassOf,tensor,8,7.486288291867822
pizza,csc,0.8,(disjointWith | type)* subClassOf,bfs,8,7.2711712080053985
pizza,csc,0.8,(disjointWith | type)* subClassOf,tensor,9,7.427397042047232
pizza,csc,0.8,(disjointWith | type)* subClassOf,bfs,9,7.403062665835023
pizza,csc,0.8,(disjointWith | type)* subClassOf,tensor,10,7.375750167295337
pizza,csc,0.8,(disjointWith | type)* subClassOf,bfs,10,7.385263416916132
pizza,csc,0.8,(disjointWith | type)* subClassOf,tensor,11,7.462562333792448
pizza,csc,0.8,(disjointWith | type)* subClassOf,bfs,11,7.349887749645859
pizza,csc,0.8,(disjointWith | type)* subClassOf,tensor,12,7.386107333935797
pizza,csc,0.8,(disjointWith | type)* subClassOf,bfs,12,7.3944185841828585
pizza,csc,0.8,(disjointWith | type)* subClassOf,tensor,13,7.5083786668255925
pizza,csc,0.8,(disjointWith | type)* subClassOf,bfs,13,7.3135201670229435
pizza,csc,0.8,(disjointWith | type)* subClassOf,tensor,14,7.449563541915268
pizza,csc,0.8,(disjointWith | type)* subClassOf,bfs,14,7.411439250223339
pizza,csc,0.8,(disjointWith | type)* subClassOf,tensor,15,7.371654249727726
pizza,csc,0.8,(disjointWith | type)* subClassOf,bfs,15,7.3714129170402884
pizza,csc,0.8,(disjointWith | type)* subClassOf,tensor,16,7.487333208322525
pizza,csc,0.8,(disjointWith | type)* subClassOf,bfs,16,7.252396875061095
pizza,csc,0.8,(disjointWith | type)* subClassOf,tensor,17,7.444191792048514
pizza,csc,0.8,(disjointWith | type)* subClassOf,bfs,17,7.390796249732375
pizza,csc,0.8,(disjointWith | type)* subClassOf,tensor,18,7.371990916784853
pizza,csc,0.8,(disjointWith | type)* subClassOf,bfs,18,7.3726936667226255
pizza,csc,0.8,(disjointWith | type)* subClassOf,tensor,19,7.457447249908
pizza,csc,0.8,(disjointWith | type)* subClassOf,bfs,19,7.365374125074595
pizza,csc,0.8,(disjointWith | type)* subClassOf,tensor,20,7.395260875113308
pizza,csc,0.8,(disjointWith | type)* subClassOf,bfs,20,7.349485374987125
pizza,csc,0.8,(disjointWith | type)* subClassOf,tensor,21,7.479948208201677
pizza,csc,0.8,(disjointWith | type)* subClassOf,bfs,21,7.293887916021049
pizza,csc,0.8,(disjointWith | type)* subClassOf,tensor,22,7.444551708176732
pizza,csc,0.8,(disjointWith | type)* subClassOf,bfs,22,7.425372082740068
pizza,csc,0.8,(disjointWith | type)* subClassOf,tensor,23,7.378209250047803
pizza,csc,0.8,(disjointWith | type)* subClassOf,bfs,23,7.3684382499195635
pizza,csc,0.8,(disjointWith | type)* subClassOf,tensor,24,7.475201040972024
pizza,csc,0.8,(disjointWith | type)* subClassOf,bfs,24,7.292936250101775
pizza,csc,0.8,(disjointWith | type)* subClassOf,tensor,25,7.449079082813114
pizza,csc,0.8,(disjointWith | type)* subClassOf,bfs,25,7.414994541089982
pizza,csc,0.8,(subClassOf | onProperty)+ disjointWith*,tensor,1,17.9106953330338
pizza,csc,0.8,(subClassOf | onProperty)+ disjointWith*,bfs,1,9.929977458901703
pizza,csc,0.8,(subClassOf | onProperty)+ disjointWith*,tensor,2,18.008031208999455
pizza,csc,0.8,(subClassOf | onProperty)+ disjointWith*,bfs,2,9.923341542016715
pizza,csc,0.8,(subClassOf | onProperty)+ disjointWith*,tensor,3,18.013015791773796
pizza,csc,0.8,(subClassOf | onProperty)+ disjointWith*,bfs,3,9.874196166172624
pizza,csc,0.8,(subClassOf | onProperty)+ disjointWith*,tensor,4,17.9800560423173
pizza,csc,0.8,(subClassOf | onProperty)+ disjointWith*,bfs,4,9.910804999992251
pizza,csc,0.8,(subClassOf | onProperty)+ disjointWith*,tensor,5,17.917029583361
pizza,csc,0.8,(subClassOf | onProperty)+ disjointWith*,bfs,5,9.954624915961176
pizza,csc,0.8,(subClassOf | onProperty)+ disjointWith*,tensor,6,17.91300666704774
pizza,csc,0.8,(subClassOf | onProperty)+ disjointWith*,bfs,6,9.961672999896109
pizza,csc,0.8,(subClassOf | onProperty)+ disjointWith*,tensor,7,17.98530445806682
pizza,csc,0.8,(subClassOf | onProperty)+ disjointWith*,bfs,7,9.949605999980122
pizza,csc,0.8,(subClassOf | onProperty)+ disjointWith*,tensor,8,17.960046582855284
pizza,csc,0.8,(subClassOf | onProperty)+ disjointWith*,bfs,8,10.336325000040233
pizza,csc,0.8,(subClassOf | onProperty)+ disjointWith*,tensor,9,17.997858124785125
pizza,csc,0.8,(subClassOf | onProperty)+ disjointWith*,bfs,9,9.915154749993235
pizza,csc,0.8,(subClassOf | onProperty)+ disjointWith*,tensor,10,17.993794625159353
pizza,csc,0.8,(subClassOf | onProperty)+ disjointWith*,bfs,10,9.94374116556719
pizza,csc,0.8,(subClassOf | onProperty)+ disjointWith*,tensor,11,17.90706220921129
pizza,csc,0.8,(subClassOf | onProperty)+ disjointWith*,bfs,11,9.962233541999012
pizza,csc,0.8,(subClassOf | onProperty)+ disjointWith*,tensor,12,19.75689637521282
pizza,csc,0.8,(subClassOf | onProperty)+ disjointWith*,bfs,12,10.090419291052967
pizza,csc,0.8,(subClassOf | onProperty)+ disjointWith*,tensor,13,17.839962041005492
pizza,csc,0.8,(subClassOf | onProperty)+ disjointWith*,bfs,13,9.998509333003312
pizza,csc,0.8,(subClassOf | onProperty)+ disjointWith*,tensor,14,18.093734958209097
pizza,csc,0.8,(subClassOf | onProperty)+ disjointWith*,bfs,14,9.960875583812594
pizza,csc,0.8,(subClassOf | onProperty)+ disjointWith*,tensor,15,18.026228833012283
pizza,csc,0.8,(subClassOf | onProperty)+ disjointWith*,bfs,15,9.932478874921799
pizza,csc,0.8,(subClassOf | onProperty)+ disjointWith*,tensor,16,17.96810895903036
pizza,csc,0.8,(subClassOf | onProperty)+ disjointWith*,bfs,16,9.969926209188998
pizza,csc,0.8,(subClassOf | onProperty)+ disjointWith*,tensor,17,18.00607250025496
pizza,csc,0.8,(subClassOf | onProperty)+ disjointWith*,bfs,17,9.971318291965872
pizza,csc,0.8,(subClassOf | onProperty)+ disjointWith*,tensor,18,17.979797957930714
pizza,csc,0.8,(subClassOf | onProperty)+ disjointWith*,bfs,18,9.947975083254278
pizza,csc,0.8,(subClassOf | onProperty)+ disjointWith*,tensor,19,18.31433058390394
pizza,csc,0.8,(subClassOf | onProperty)+ disjointWith*,bfs,19,9.93818866694346
pizza,csc,0.8,(subClassOf | onProperty)+ disjointWith*,tensor,20,17.948312791995704
pizza,csc,0.8,(subClassOf | onProperty)+ disjointWith*,bfs,20,9.962879125028849
pizza,csc,0.8,(subClassOf | onProperty)+ disjointWith*,tensor,21,17.93454104103148
pizza,csc,0.8,(subClassOf | onProperty)+ disjointWith*,bfs,21,9.943906208965927
pizza,csc,0.8,(subClassOf | onProperty)+ disjointWith*,tensor,22,17.967331749852747
pizza,csc,0.8,(subClassOf | onProperty)+ disjointWith*,bfs,22,9.922230999916792
pizza,csc,0.8,(subClassOf | onProperty)+ disjointWith*,tensor,23,17.93220291705802
pizza,csc,0.8,(subClassOf | onProperty)+ disjointWith*,bfs,23,9.93148066662252
pizza,csc,0.8,(subClassOf | onProperty)+ disjointWith*,tensor,24,18.048887957818806
pizza,csc,0.8,(subClassOf | onProperty)+ disjointWith*,bfs,24,9.96148958336562
pizza,csc,0.8,(subClassOf | onProperty)+ disjointWith*,tensor,25,17.9448254997842
pizza,csc,0.8,(subClassOf | onProperty)+ disjointWith*,bfs,25,10.468592499848455
pizza,csc,0.8,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,1,25.12923291604966
pizza,csc,0.8,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,1,13.175512458197773
pizza,csc,0.8,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,2,23.286514167208225
pizza,csc,0.8,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,2,13.016469082795084
pizza,csc,0.8,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,3,23.35902270814404
pizza,csc,0.8,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,3,13.173078583087772
pizza,csc,0.8,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,4,23.186716916039586
pizza,csc,0.8,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,4,13.063139916863292
pizza,csc,0.8,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,5,23.317031875252724
pizza,csc,0.8,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,5,13.21974499989301
pizza,csc,0.8,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,6,23.330430084373802
pizza,csc,0.8,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,6,13.034871375188231
pizza,csc,0.8,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,7,23.197782875038683
pizza,csc,0.8,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,7,13.163733415771276
pizza,csc,0.8,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,8,23.217994707636535
pizza,csc,0.8,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,8,13.062616290990263
pizza,csc,0.8,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,9,23.15930762467906
pizza,csc,0.8,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,9,13.162528791930526
pizza,csc,0.8,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,10,23.15049250004813
pizza,csc,0.8,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,10,13.339384708087891
pizza,csc,0.8,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,11,23.742365750018507
pizza,csc,0.8,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,11,13.109962292015553
pizza,csc,0.8,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,12,23.77495291735977
pizza,csc,0.8,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,12,13.180127250030637
pizza,csc,0.8,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,13,23.288857916835696
pizza,csc,0.8,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,13,13.161138374824077
pizza,csc,0.8,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,14,23.10484758298844
pizza,csc,0.8,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,14,13.146233667153865
pizza,csc,0.8,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,15,23.339634040836245
pizza,csc,0.8,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,15,13.096778665669262
pizza,csc,0.8,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,16,23.157816040795296
pizza,csc,0.8,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,16,13.80824508331716
pizza,csc,0.8,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,17,24.25021249987185
pizza,csc,0.8,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,17,13.07235029200092
pizza,csc,0.8,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,18,23.39097883272916
pizza,csc,0.8,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,18,13.14394999993965
pizza,csc,0.8,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,19,23.563592417165637
pizza,csc,0.8,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,19,13.122115415986627
pizza,csc,0.8,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,20,23.324752000160515
pizza,csc,0.8,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,20,13.154258457943797
pizza,csc,0.8,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,21,23.204025542363524
pizza,csc,0.8,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,21,13.127323084045202
pizza,csc,0.8,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,22,23.65601187478751
pizza,csc,0.8,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,22,13.154131709132344
pizza,csc,0.8,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,23,23.524246458429843
pizza,csc,0.8,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,23,13.077022125013173
pizza,csc,0.8,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,24,23.334470458328724
pizza,csc,0.8,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,24,13.135500499978662
pizza,csc,0.8,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,25,23.47077029198408
pizza,csc,0.8,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,25,13.039413166698068
pizza,csc,0.8,disjointWith*,tensor,1,4.298741041216999
pizza,csc,0.8,disjointWith*,bfs,1,4.029877833090723
pizza,csc,0.8,disjointWith*,tensor,2,4.2025596662424505
pizza,csc,0.8,disjointWith*,bfs,2,4.070828041993082
pizza,csc,0.8,disjointWith*,tensor,3,4.198731833137572
pizza,csc,0.8,disjointWith*,bfs,3,4.094820000231266
pizza,csc,0.8,disjointWith*,tensor,4,4.199860416352749
pizza,csc,0.8,disjointWith*,bfs,4,4.04524420760572
pizza,csc,0.8,disjointWith*,tensor,5,4.248544333036989
pizza,csc,0.8,disjointWith*,bfs,5,4.047783290967345
pizza,csc,0.8,disjointWith*,tensor,6,4.290349917020649
pizza,csc,0.8,disjointWith*,bfs,6,3.9932614169083536
pizza,csc,0.8,disjointWith*,tensor,7,4.265521958004683
pizza,csc,0.8,disjointWith*,bfs,7,4.005365541670471
pizza,csc,0.8,disjointWith*,tensor,8,4.249696958810091
pizza,csc,0.8,disjointWith*,bfs,8,4.106614999938756
pizza,csc,0.8,disjointWith*,tensor,9,4.191983500029892
pizza,csc,0.8,disjointWith*,bfs,9,4.088079791981727
pizza,csc,0.8,disjointWith*,tensor,10,4.2032013749703765
pizza,csc,0.8,disjointWith*,bfs,10,4.070710209198296
pizza,csc,0.8,disjointWith*,tensor,11,4.232800958212465
pizza,csc,0.8,disjointWith*,bfs,11,4.081151165999472
pizza,csc,0.8,disjointWith*,tensor,12,4.358013916760683
pizza,csc,0.8,disjointWith*,bfs,12,4.272162915673107
pizza,csc,0.8,disjointWith*,tensor,13,4.347283707931638
pizza,csc,0.8,disjointWith*,bfs,13,3.9791966672055423
pizza,csc,0.8,disjointWith*,tensor,14,4.307167167309672
pizza,csc,0.8,disjointWith*,bfs,14,3.977645749691874
pizza,csc,0.8,disjointWith*,tensor,15,4.293841290753335
pizza,csc,0.8,disjointWith*,bfs,15,4.002192500047386
pizza,csc,0.8,disjointWith*,tensor,16,4.274323374964297
pizza,csc,0.8,disjointWith*,bfs,16,3.9902983750216663
pizza,csc,0.8,disjointWith*,tensor,17,4.26416362542659
pizza,csc,0.8,disjointWith*,bfs,17,4.060134207829833
pizza,csc,0.8,disjointWith*,tensor,18,4.202667375095189
pizza,csc,0.8,disjointWith*,bfs,18,4.094968833960593
pizza,csc,0.8,disjointWith*,tensor,19,4.213365416973829
pizza,csc,0.8,disjointWith*,bfs,19,4.079987541306764
pizza,csc,0.8,disjointWith*,tensor,20,4.190266290679574
pizza,csc,0.8,disjointWith*,bfs,20,4.055258333217353
pizza,csc,0.8,disjointWith*,tensor,21,4.2069378341548145
pizza,csc,0.8,disjointWith*,bfs,21,4.0494142500683665
pizza,csc,0.8,disjointWith*,tensor,22,4.2342571672052145
pizza,csc,0.8,disjointWith*,bfs,22,4.062626250088215
pizza,csc,0.8,disjointWith*,tensor,23,4.254443999845535
pizza,csc,0.8,disjointWith*,bfs,23,3.98474408313632
pizza,csc,0.8,disjointWith*,tensor,24,4.336242832709104
pizza,csc,0.8,disjointWith*,bfs,24,3.982117041014135
pizza,csc,0.8,disjointWith*,tensor,25,4.324726082850248
pizza,csc,0.8,disjointWith*,bfs,25,3.9945812919177115
pizza,lil,0.8,(disjointWith | type)* subClassOf,tensor,1,7.638295708689839
pizza,lil,0.8,(disjointWith | type)* subClassOf,bfs,1,17.554280125070363
pizza,lil,0.8,(disjointWith | type)* subClassOf,tensor,2,7.459205000195652
pizza,lil,0.8,(disjointWith | type)* subClassOf,bfs,2,18.053301208186895
pizza,lil,0.8,(disjointWith | type)* subClassOf,tensor,3,7.469418750144541
pizza,lil,0.8,(disjointWith | type)* subClassOf,bfs,3,18.42365454090759
pizza,lil,0.8,(disjointWith | type)* subClassOf,tensor,4,7.477787374984473
pizza,lil,0.8,(disjointWith | type)* subClassOf,bfs,4,18.732798208016902
pizza,lil,0.8,(disjointWith | type)* subClassOf,tensor,5,7.480942083057016
pizza,lil,0.8,(disjointWith | type)* subClassOf,bfs,5,18.871599833946675
pizza,lil,0.8,(disjointWith | type)* subClassOf,tensor,6,7.4959800420328975
pizza,lil,0.8,(disjointWith | type)* subClassOf,bfs,6,19.079851291142404
pizza,lil,0.8,(disjointWith | type)* subClassOf,tensor,7,7.4892770000733435
pizza,lil,0.8,(disjointWith | type)* subClassOf,bfs,7,18.88832287490368
pizza,lil,0.8,(disjointWith | type)* subClassOf,tensor,8,7.452490209136158
pizza,lil,0.8,(disjointWith | type)* subClassOf,bfs,8,19.81087279226631
